LOC100507006	459	432	343	560	338	353	283	309	1485
LINC00844	2	2	0	4	3236	3704	3362	3350	410
LOC100507009	255	261	213	322	100	87	90	104	584
LOC100507012	0	1	0	1	10	15	19	18	635
LOC100507018	368	417	315	507	261	324	268	265	5625
LOC100507022	122	108	96	123	78	64	59	72	746
LOC100507024	2	0	2	0	0	3	1	1	756
M1	4	4	5	3	471	524	465	451	549
LOC100507032	694	716	656	1000	455	461	454	474	3497
LOC100507033	31	23	25	44	99	114	73	65	2969
PITRM1-AS1	360	409	330	529	566	652	593	563	4005
LINC00427	4	5	3	5	10	17	9	2	429
LINC00617	551	653	572	755	2857	3070	2909	2865	3478
NBPF5P	39	40	40	55	1	1	5	3	1491
TPBGL	108	130	112	148	26	47	47	40	1737
LOC100507053	153	195	176	281	47	66	43	53	4825
LOC100507054	44	31	32	30	19	25	27	17	579
LRCOL1	8	8	5	12	13	17	15	9	935
CCAT1	4347	4594	3905	5467	8	7	12	5	2261
MFI2-AS1	1019	1059	899	1368	1083	1124	961	884	1210
LINC00845	0	2	4	1	3	1	6	0	693
LINC00703	0	0	0	0	0	0	0	0	435
PSMD6-AS2	482	522	375	616	313	368	331	289	2929
TEX26-AS1	3	3	3	7	7	5	5	12	2164
LOC100507065	44	36	48	51	2	1	2	4	2141
LOC100507066	9	8	12	11	3	14	6	7	898
LOC100507071	208	205	167	267	244	295	225	211	515
LOC100507073	0	1	1	1	96	103	91	85	742
LOC100507077	19	14	10	20	50	62	44	37	480
LOC100507079	2	4	1	0	2	2	0	1	1793
ADAMTS9-AS1	94	101	86	131	80	110	88	91	3728
DLG1-AS1	17	29	18	28	7	1	3	2	1699
LOC100507091	30	26	16	12	22	24	16	8	2191
LOC100507092	147	152	116	150	164	149	141	144	661
GIMD1	0	0	0	0	0	0	0	0	1431
ADAMTS9-AS2	29	26	16	21	79	86	87	79	5594
FRY-AS1	11	12	16	11	73	72	70	62	2387
LOC100507101	120	107	117	132	1	2	0	0	648
COX20P1	1479	1609	1260	1911	710	756	751	727	357
LOC100507103	49	60	58	99	48	68	52	45	550
LOC100507108	5	13	9	14	163	171	167	164	1039
LOC100507109	0	0	0	0	0	0	0	0	744
ZNF638-IT1	104	110	100	111	81	111	75	69	2400
LINC00445	0	0	0	2	0	0	0	3	391
LOC100507118	23	33	35	27	77	64	64	51	887
HMGN1P25	8	8	5	13	0	1	1	4	312
LINC00707	219	266	249	289	72	78	75	80	3070
LOC100507131	68	73	62	79	670	695	578	556	2572
LOC100507134	10	11	7	13	15	13	11	8	575
SPG20OS	46	40	51	44	19	30	32	15	770
LOC100507136	76	76	63	86	79	95	67	75	1373
FP2234	32	28	19	37	155	164	188	151	4133
LOC100507140	4	7	7	7	389	491	405	409	2050
LINC00708	0	0	0	0	0	0	0	0	367
LOC100507144	69	83	56	91	37	53	24	34	1102
LOC100507145	81	78	81	129	479	521	472	424	2094
LOC100507150	174	185	182	247	554	563	454	437	4525
LOC100507156	56	32	51	65	89	114	75	74	5094
LOC100507160	1	0	0	0	0	0	0	0	653
LOC100507161	6	5	6	2	5	5	4	2	2448
LOC100507162	3	6	4	10	0	0	1	0	472
LINC00709	0	2	0	0	0	0	0	0	770
LOC100507165	197	209	193	257	639	775	632	635	659
LOC100507166	2	2	0	1	0	0	0	0	480
CT47A12	0	0	0	0	0	0	0	0	1315
BOLA3-AS1	798	809	659	986	2027	2231	1978	1894	1804
LOC100507172	43	34	33	42	11	12	9	15	477
LOC100507173	86	84	61	130	92	93	88	62	2771
LOC100507175	0	3	2	3	5	4	4	6	2417
SLFNL1-AS1	308	313	269	413	101	107	70	69	4800
LOC100507191	64	82	69	117	31	38	25	27	747
LOC100507194	297	300	239	379	104	103	122	83	1418
LOC100507195	9	5	6	14	7	12	6	10	958
LOC100507199	3	7	1	2	0	0	0	0	594
LOC100507201	0	0	0	0	0	0	0	0	921
SMLR1	1007	1165	960	1325	4	4	4	2	2734
LOC100507205	0	0	0	0	0	0	0	0	544
LOC100507206	4	2	2	2	76	74	83	76	2693
LOC100507207	0	0	0	0	0	1	0	0	1029
LOC100507209	5	3	0	0	4	5	6	6	1772
LOC100507210	0	0	0	0	0	0	0	0	646
USP6NL-IT1	254	258	244	301	177	160	178	160	2491
LOC100507217	0	0	0	0	0	0	0	0	1753
RNF157-AS1	96	66	74	74	309	338	258	250	2177
LOC100507221	0	1	0	0	4	0	0	0	2403
LOC100507222	0	1	0	1	0	0	0	0	769
LOC100507224	1	0	0	2	0	2	0	0	542
LOC100507236	2	1	0	0	0	0	0	0	522
VWA8-AS1	5	14	7	19	41	34	35	33	2079
LOC100507242	15	18	25	11	145	152	154	120	737
LOC100507244	17	13	15	28	18	26	34	21	1925
SNHG16	13696	14478	12237	13993	1633	1762	1627	1292	2765
C8ORF17	0	2	1	2	1	2	1	2	2773
LOC100507250	88	80	79	130	29	13	26	11	1677
SMIM2-AS1	44	54	36	73	35	31	28	30	1196
LOC100507254	10	9	7	12	8	8	6	7	579
MEG9	107	108	100	116	1042	1151	1070	938	2641
LOC100507258	26	30	27	42	99	107	86	69	1497
LOC100507261	2	3	2	2	2	4	6	2	897
LOC100507266	292	321	240	358	253	285	244	261	2653
LOC100507267	1	3	1	0	0	0	0	1	2310
LOC100507274	0	0	0	0	0	0	0	0	625
LOC100507277	0	0	0	0	0	0	0	0	498
LOC100507281	10	14	12	15	89	104	83	63	1724
LOC100507283	148	177	144	219	367	355	308	310	3290
LOC100507284	2	5	1	0	0	3	3	3	341
LOC100507288	5	12	8	8	0	2	1	0	629
ZNF865	2027	2370	2034	3145	2316	2791	2617	2402	3180
LOC100507291	152	151	140	205	166	194	148	123	967
TMEM44-AS1	486	564	431	609	254	249	228	239	1106
LOC100507299	84	78	80	81	45	43	59	63	1817
LOC100507300	22	38	31	51	80	77	68	74	1909
LOC100507303	2125	2027	1660	2688	769	826	756	728	337
LOC100507306	98	85	87	107	61	60	45	55	943
LOC100507308	28	23	17	29	3	9	5	4	1803
LOC100507311	15	13	7	17	3	3	4	0	1050
LOC100507312	1463	1448	1364	1747	259	268	247	237	1519
LOC100507316	1221	1179	1030	1473	580	604	535	508	1433
LOC100507319	431	421	362	491	207	225	212	195	2155
ERVK13-1	1156	1297	1094	1607	2412	2647	2397	2319	5576
LOC100507325	31	27	21	22	1	0	3	1	355
LOC100507326	9	2	13	11	27	19	22	14	468
LOC100507330	87	99	85	130	14	21	16	20	1089
ZSWIM8-AS1	108	85	95	118	139	137	123	100	1460
LOC100507334	0	0	0	0	0	0	0	0	743
LOC100507336	48	46	42	59	838	823	825	728	1390
SMIM18	4	9	2	8	367	446	448	400	797
LOC100507342	207	189	138	255	241	295	255	243	560
LOC100507346	10	9	7	7	34	27	24	20	1957
VIM-AS1	394	390	324	477	21	14	17	17	1344
LOC100507351	114	143	118	175	779	951	723	739	4232
LOC100507353	7	2	7	8	88	102	84	102	654
LOC100507362	0	0	0	0	0	0	0	0	2777
LOC100507363	2	0	3	0	0	0	0	0	279
LOC100507364	51	71	59	90	245	249	205	229	555
LOC100507367	696	786	718	957	5105	5793	5055	4767	587
LOC100507369	4	10	4	6	3	3	2	0	681
LOC100507373	192	218	166	237	282	350	220	230	1096
LOC100507376	314	288	343	440	170	198	209	189	463
LOC100507377	262	234	218	274	30	44	26	27	741
LOC100507378	37	34	33	35	16	9	12	12	491
KCNQ5-IT1	8	7	6	11	3	4	4	3	563
LOC100507384	0	0	0	0	0	0	0	0	547
LOC100507386	49	59	45	43	208	224	188	192	4597
LOC100507387	1139	1145	1020	1447	200	226	160	180	2208
LOC100507389	3	12	4	9	2	4	0	3	1827
LOC100507391	2	3	5	3	1	0	0	0	3949
FLI1-AS1	78	94	63	100	51	62	55	41	1298
LOC100507395	0	0	0	0	0	0	0	0	703
LOC100507397	156	142	137	185	5419	6188	5554	5290	5176
INTS6-AS1	213	222	197	289	166	215	206	171	792
HCG8	415	409	303	492	702	756	679	673	2607
LRP4-AS1	80	65	43	74	40	47	32	43	1545
LOC100507403	10	6	7	9	29	23	18	16	3705
TMLHE-AS1	10	2	2	6	8	6	7	3	1691
LOC100507406	1	9	3	4	1	0	1	0	791
LOC100507410	66	78	75	95	4	3	7	4	877
LOC100507412	0	0	0	0	0	0	0	0	2573
LOC100507417	4	5	11	11	229	221	194	183	991
LOC100507419	1526	1632	1273	1899	765	856	722	640	2257
LOC100507420	42	46	61	61	37	43	29	38	731
TMEM178B	71	69	55	84	361	414	352	310	1172
MKNK1-AS1	42	44	34	55	135	153	136	97	2445
LOC100507424	296	314	275	335	91	140	88	81	1602
LOC100507425	23	23	20	27	1	0	1	0	607
LOC100507427	54	57	39	64	1405	1641	1491	1318	1200
LINC00458	6	2	1	4	0	1	0	0	486
LOC100507431	3	14	8	18	6	9	10	13	1450
LOC100507433	230	222	180	279	523	602	501	483	4103
LOC100507435	0	0	0	0	0	1	0	3	1810
MICA	4424	4365	3829	5404	908	871	835	805	2700
LOC100507437	327	264	267	381	176	214	176	152	1783
LOC100507438	1	0	1	0	2	2	0	2	571
LOC100507439	76	65	66	103	41	56	42	21	808
LOC100507440	386	429	303	449	613	672	606	587	967
LOC100507443	0	0	0	0	0	0	0	0	437
PPP1R2P1	0	0	0	0	0	0	0	0	672
LOC100507445	2	1	0	2	1	1	1	0	366
LOC100507447	0	2	5	3	224	308	266	246	2586
LOC100507449	261	281	241	281	87	107	83	93	628
C11ORF39	0	0	0	0	50	46	46	39	423
LOC100507458	799	772	649	985	556	601	528	520	780
LOC100507459	515	560	454	627	228	278	241	187	754
LOC100507460	591	607	555	704	647	663	643	611	4560
LOC100507461	0	0	0	0	40	38	38	40	391
LOC100507462	71	58	68	92	46	76	51	65	2685
LOC100507463	366	331	304	398	190	192	186	166	1541
LOC100507464	0	0	0	0	0	0	0	0	267
ATPBD4-AS1	17	23	27	54	150	158	160	153	1477
LOC100507468	10	11	18	21	36	32	41	34	532
GRID1-AS1	0	1	1	1	41	48	49	38	2102
LOC100507474	141	157	123	188	107	138	123	123	615
IDH1-AS1	62	72	50	73	36	40	39	22	466
LOC100507477	28	27	15	18	8	7	9	7	808
LOC100507480	6	4	0	2	2	0	2	1	639
LOC100507481	3	6	4	8	2	1	0	0	620
LOC100507483	0	1	0	0	0	0	0	0	543
LOC100507484	0	2	0	1	2	0	6	0	368
LOC100507486	329	356	260	352	605	612	557	528	1305
LOC100507487	157	136	119	178	34	53	48	55	765
DNAPTP3	189	177	131	154	36	42	26	30	2203
LOC100507489	37	38	28	33	49	72	67	51	1903
LOC100507494	2	5	3	3	14	16	5	12	672
SDCBP2-AS1	633	759	596	929	376	384	390	400	2374
LOC100507498	0	0	0	0	1	2	0	2	1264
EGFR-AS1	168	156	137	221	8	15	8	15	2827
LOC100507501	458	412	345	509	121	128	117	109	2093
LOC100507506	27	48	33	49	29	25	18	29	2277
LOC100507507	629	797	587	866	847	967	822	799	1185
LOC100507511	55	53	56	70	0	0	0	0	588
LOC100507513	0	2	3	1	6	0	0	1	764
LOC100507516	49	62	44	79	98	97	94	107	2599
LOC100507520	2466	2428	2082	3123	4167	4520	3966	3717	2200
LOC100507521	3	3	1	3	10	4	3	1	785
ARHGEF26-AS1	25	46	26	34	1445	1522	1443	1457	2598
THEG5	0	0	0	0	0	0	0	0	447
LINC00613	2	0	1	0	0	0	0	0	330
LOC100507530	39	47	41	61	281	301	290	252	1596
LINC00836	0	0	0	0	46	51	41	57	1179
SOX21-AS1	337	387	278	473	628	674	664	628	3287
LOC100507534	5	1	1	3	188	185	187	186	1326
LOC100507535	733	711	592	900	63	69	55	53	1213
LOC100507537	0	1	1	1	42	37	37	36	795
LOC100507538	0	0	1	0	7	9	3	4	1129
LOC100507540	3	3	10	3	2	3	1	7	719
LOC100507546	18	20	29	24	36	35	33	25	928
LOC100507547	410	409	335	507	431	476	389	407	1132
LOC100507548	0	0	1	0	0	0	0	0	1442
LOC100507551	37	53	57	55	163	139	117	114	1179
LOC100507554	71	58	48	55	25	27	18	23	909
LOC100507556	7	8	3	7	0	0	0	0	1585
LOC100507557	143	141	137	217	1019	1219	1059	989	4617
LOC100507559	5	0	0	1	2	1	0	2	722
LOC100507560	2	4	5	6	170	198	150	146	725
LOC100507562	0	0	0	0	0	0	0	0	587
LOC100507564	802	808	701	912	719	801	803	650	1516
RAB11B-AS1	285	256	270	376	199	210	220	209	1016
LOC100507568	58	63	38	84	72	69	68	77	1256
LOC100507577	2263	2283	1973	2552	2808	3134	2897	2701	3372
LOC100507580	142	153	113	185	174	186	234	150	1203
LOC100507581	5	8	1	3	104	125	117	112	788
BHLHE40-AS1	26	24	28	37	51	67	46	59	994
LOC100507584	57	85	62	85	2	1	4	0	3151
FARP1-IT1	6	9	1	6	2	3	6	2	838
TGFBR3L	166	257	228	277	326	474	440	425	921
NAGPA-AS1	42	34	28	25	220	203	188	163	2265
LOC100507594	4	5	5	8	21	18	22	11	436
LOC100507599	797	918	780	1008	1015	1153	975	982	1679
LOC100507600	175	169	117	194	2	1	0	0	1867
GRM7-AS3	0	2	4	5	1	8	2	3	1283
LOC100507602	819	949	791	1141	861	839	776	781	804
LINC00837	0	5	4	9	0	1	0	1	3958
LOC100507607	8	6	5	5	1	4	4	1	1755
KRTAP9-6	0	0	0	0	0	0	0	0	483
LINC00402	14	11	11	11	5	2	2	2	3353
LOC100507616	82	74	57	87	73	81	75	66	2232
LINC00658	1	1	0	1	10	16	20	7	1588
LOC100507630	2	5	6	1	16	17	11	11	1897
LOC100507632	63	62	50	69	4	3	4	9	2369
LOC100507633	20	21	33	35	21	34	21	31	469
LOC100507634	166	172	147	179	64	66	73	52	1470
LOC100507637	94	97	83	153	40	35	43	26	512
LOC100507639	11	19	7	34	12	20	15	12	2844
LOC100507642	108	119	93	133	217	242	218	223	4533
LOC100507646	125	126	99	152	312	316	309	218	1419
C14ORF164	6	9	12	21	26	23	12	10	822
LOC100507651	152	151	114	196	22	32	30	28	2477
LOC100507652	0	0	0	0	0	0	0	0	631
LOC100507654	21	25	14	35	36	39	31	32	2372
LOC100507656	243	277	183	332	346	437	351	322	2015
LOC100507657	3	0	2	2	0	2	3	2	5059
SRGAP3-AS2	1	0	0	1	6	4	3	2	1189
LOC100507661	23	27	24	18	23	34	21	24	745
LOC100507662	8	9	9	13	13	10	5	4	1012
LOC100507663	3	4	3	6	0	2	3	3	1747
LOC100507664	11	8	5	8	5	4	4	7	1819
LOC100507670	211	214	167	240	78	78	70	77	982
LOC100507672	267	280	221	343	48	26	31	49	648
MARK2P9	6	6	10	13	4	5	9	5	864
SMC4	29024	31457	27876	35081	1440	1653	1627	1435	5387
GJC1	6344	7001	5911	7853	2002	2177	1930	1634	7818
AP1M2	2052	2297	1928	2853	48	39	37	34	1751
UBA2	20706	23019	19677	26365	10968	12264	11416	10388	2665
SAE1	20878	21574	18314	27272	10134	10629	9611	9343	2618
FARSB	11035	12138	10531	14587	6521	7384	6839	6355	2233
ABCC5	6177	6513	5389	7944	14644	16245	14797	13849	7062
ABCB6	9911	10056	8375	13042	5591	5926	5354	5119	2972
DNM1L	15952	17170	14868	19981	22902	25716	23258	21782	4612
CDH8	81	81	79	113	2212	2534	2305	2182	2929
ABCC9	135	163	145	188	2199	2416	2210	1900	8463
ABCF2	11810	12090	10620	14736	7226	7723	6946	6551	3818
NR1H3	1961	1948	1665	2487	981	1036	946	897	1821
COX17	1729	1811	1487	2064	1519	1774	1441	1507	423
SCAMP2	7168	7339	5965	9709	2608	2850	2540	2444	1291
SCAMP3	11311	11403	9749	15056	5861	5851	5469	5011	1591
IL18BP	1051	1173	945	1425	1426	1480	1340	1231	2282
RWDD2B	2752	2889	2597	3560	1388	1570	1390	1318	1705
CDH9	124	135	113	161	918	1050	919	893	3075
MUC12	123	129	106	128	113	144	112	108	16321
DPP3	8809	8967	7471	11207	2027	2230	1973	1912	2687
SNUPN	2947	2881	2498	3660	2051	2284	2006	2014	1943
HUWE1	57293	58559	49616	72530	47318	51665	46555	42779	14734
PTPRU	8160	8146	6667	10792	6315	6735	5841	5677	5640
TSPAN32	104	100	87	153	83	107	77	78	1376
TSSC4	3544	3296	2852	4583	2471	2597	2186	2289	1424
ATP9A	10755	11379	9612	13375	67041	72251	66355	60042	7580
CDH10	322	387	302	407	6064	6515	5953	5587	3620
PDCD7	5396	6298	5243	7148	3008	3450	3135	2818	2851
GPC6	4562	5007	4296	5642	924	994	869	807	7103
USH1C	445	443	401	682	1199	1302	1130	1098	3320
PQBP1	8419	8487	7317	11475	6229	6411	5607	5567	1295
EDIL3	349	386	334	427	24918	27932	25189	23547	2974
HHLA1	284	294	240	334	5	6	9	8	4105
COL4A3BP	5998	6564	5554	7436	12775	14313	12935	12079	5618
KCNK7	46	53	45	58	181	207	177	142	1563
CDH11	1449	1626	1371	1733	3254	3628	3240	2998	3648
UST	1440	1626	1349	1773	3987	4326	4045	3462	4391
ARPC5	16412	18271	16099	20582	7404	8154	7526	7167	1982
ARPC4	15442	16228	14065	20557	12840	14145	12290	12394	1976
ARPC3	11092	11854	10188	13513	5673	6039	5733	5282	884
ARPC1B	27533	27414	22931	37960	2110	2125	1992	1967	1520
ACTR3	23311	24856	21753	29451	13683	15070	13708	13300	2712
ACTR2	40491	44124	38756	50019	38205	42253	37886	36502	3934
TSPAN5	3897	4163	3336	4737	23800	25961	23869	21755	3397
TSPAN3	21039	22485	18976	26972	32373	35245	32716	31290	3854
ADAM8	703	599	533	870	551	599	456	503	3301
CDH12	176	209	171	250	804	809	748	691	4345
TSPAN2	471	537	424	625	352	378	345	349	3213
NUBP2	6909	6881	5586	9345	3969	4102	3639	3540	1382
TSFM	4766	5023	4247	6098	3267	3653	3102	3155	2404
TSPAN1	341	367	361	453	407	410	353	360	1629
PPIF	15380	15961	13688	20292	7091	7512	6743	6393	2201
CTDSP2	22289	23147	19526	28911	21319	23086	20481	19116	5020
TRIM10	204	180	203	286	0	0	1	0	3546
ARPC2	27895	30745	26112	37171	14062	15768	14521	13822	1514
SGK2	255	282	244	367	1207	1247	1040	1018	2234
RAD50	11359	12345	10858	14337	7189	8117	7324	7017	6597
KIF20A	12775	13380	11582	16031	55	44	44	37	3471
PREB	11652	12019	10187	15008	4977	5302	4785	4485	2165
HIPK3	3939	4306	3709	4693	8051	8702	7815	6850	4743
FEM1B	3972	4133	3603	4595	5852	6447	5913	5410	2559
ENAM	37	37	45	35	3	2	5	2	5674
CDH13	7838	8320	6910	10106	7531	8334	7466	7193	3828
ACTR1B	10756	10734	8977	13900	17936	18920	16893	16290	2258
ACTR1A	13423	13533	11511	16818	25597	26906	24655	23023	2873
ARL4C	9293	9994	8547	11697	11404	12551	11553	10807	4009
ARL4A	4344	4885	4142	5621	2477	2750	2541	2504	3350
RASGRP1	1610	1782	1546	2012	10514	11684	10724	9904	5025
DNAL4	1318	1430	1201	1884	2466	2668	2233	2367	1487
ZNF263	4407	4512	3854	5624	3914	4293	3826	3607	3286
LRPPRC	41573	45193	38760	50963	26037	28999	26369	24838	6619
FRY	786	850	724	1016	17669	18763	17175	15946	10717
CDH15	155	209	197	280	4675	5129	4542	4302	2859
PDIA6	40094	41885	35951	54041	5722	6238	5483	5554	2328
TRAP1	27948	28285	23979	36711	11446	12061	11064	10522	2296
OPTN	6509	7375	6253	8841	21977	23913	21493	20854	3597
BCAP31	22389	23404	19599	30182	15078	16107	14905	14185	2396
NAMPT	14593	16163	14328	18418	7474	8157	7480	7203	4582
CELA3A	178	159	118	197	1	0	5	0	907
RBM12	15083	16318	14503	19557	6427	7113	6588	6053	6632
YAF2	1770	1999	1845	2206	4082	4609	4490	3963	9146
ARFRP1	4779	4961	4070	6602	4305	4573	3942	4007	2615
CDH16	101	83	91	143	11	3	3	2	2833
TOB1	9592	10385	9117	12026	4774	5153	4747	4837	1830
C4ORF6	7	13	8	12	1	0	1	1	873
AKAP9	10485	11408	9742	13160	12375	13873	12478	11776	12463
CLEC3A	6	3	4	10	10	13	12	8	1935
FAM13A	3504	3602	3094	4235	6856	7312	6728	6360	6134
G3BP1	19109	20691	18301	23288	6078	7049	6384	5837	2835
SUGP2	18811	19643	16307	23625	26007	27895	25405	23828	5030
EBI3	295	247	191	316	190	210	170	165	1138
GPR64	304	333	262	349	47	60	52	55	4853
CDH17	9	8	6	17	19	27	35	13	3804
MBNL2	9568	10267	9103	11615	31213	33987	30822	29295	4704
HNRNPA3P1	53	74	65	108	16	35	28	28	3006
ABI2	13611	14439	12683	16468	30699	33851	31312	28548	6480
CEBPZ	10073	11201	9568	12442	3922	4496	4069	3890	3330
PLXNC1	3423	3565	2967	4234	3280	3594	3229	3032	5120
TRIM28	59519	59625	50083	77500	19773	20854	19203	17751	2959
RASA4	865	830	743	1152	1374	1533	1277	1292	5606
AASS	4105	4629	3867	5165	3317	3613	3271	3193	5871
PDZK1IP1	32	19	19	53	6	7	8	9	894
ATP6AP2	14581	15834	13697	18356	24024	26802	24576	23945	2037
CDH18	436	390	360	513	5535	6347	5467	5027	3102
FARP1	21618	22014	18318	27464	6510	6898	6519	5884	5740
LPAR6	2704	3109	2716	3294	1173	1292	1247	1125	3459
LPCAT3	6361	6781	5917	8460	2860	2984	2782	2526	2297
WASF2	15975	16554	14007	19829	6913	7467	6931	6328	4270
CHST4	121	129	109	164	13	7	5	4	2307
SLC25A13	8944	9448	7972	10817	1619	1937	1718	1615	3193
SLC25A15	4201	4676	3810	5123	563	672	628	603	4021
ZNF197	3046	3337	3003	3789	3071	3269	2914	2711	6328
SERF2	28701	29355	24181	38641	13289	13523	12484	12097	2594
CDK2	27883	29011	24885	35178	807	826	839	792	2293
DHRS9	150	170	129	177	141	161	149	130	3620
RCL1	3200	3324	2769	4132	818	904	742	691	2169
ZNF256	915	1062	859	1257	615	772	552	523	2210
SORBS3	10797	11071	9549	14948	11390	12479	11344	10714	3283
CNIH	9240	10268	8822	12130	5447	5976	5384	5367	1423
TENM1	1547	1821	1477	1921	13791	15223	13680	12912	12896
RBM7	3319	3822	3348	4142	1155	1235	1137	1117	1917
CDK3	1624	1672	1473	2180	882	791	778	782	1570
RBM6	13773	14790	12855	17924	11725	12746	11258	10852	3739
RBM5	10445	10816	8939	13081	12916	13779	12252	11670	3100
LHFPL2	6267	6861	5736	7711	2384	2594	2514	2274	5045
LHFP	1394	1575	1351	1915	8501	9498	8734	8224	2158
TNK2	7662	7744	6442	10485	30685	32190	28956	27453	4837
ALYREF	11048	11847	9892	14403	2079	2219	2072	1995	1097
CDK4	23395	24026	20894	30496	3023	3258	2931	2937	1443
TXNDC9	3686	3924	3505	4348	1754	1996	1865	1802	1530
RNF41	4919	4913	4342	6012	12408	13311	12460	11251	3443
TSHZ1	3367	3738	3029	4482	9677	10637	9795	8922	4967
ALG3	8543	8999	7773	12058	1396	1610	1546	1330	1833
PRMT3	4376	5096	4335	5937	1719	1778	1780	1655	2733
PSME3	21521	22738	19120	27704	8786	9363	8804	8292	3212
MPHOSPH9	4071	4394	3577	4836	1557	1726	1464	1277	3611
MPHOSPH10	7301	8101	7385	9316	3590	3866	3665	3475	2483
ADAM10	15759	17169	14910	19824	8873	9941	8885	8520	3927
CDK5	3012	2985	2700	3877	4884	5017	4615	4487	1193
MPHOSPH6	3568	4049	3573	4611	2016	2208	2030	1897	1101
NME6	1533	1525	1266	1858	583	663	540	494	1182
DHRS2	36078	36366	31320	46905	96	108	98	117	1687
CALCRL	273	315	286	353	1960	2161	2052	1924	4999
NUTF2	11256	12184	10318	15406	4559	4966	4684	4387	886
MPZL2	2891	3220	2711	3682	943	1048	961	967	3188
TRIM13	3736	3934	3436	4588	4005	4540	4132	3683	7404
INADL	2743	2936	2527	3374	10390	11797	9449	8903	8505
USPL1	3874	4174	3640	4772	3760	3978	3665	3491	3904
EIF1	56444	60113	51314	72109	58977	62965	57874	54527	1326
CDK6	31824	34767	30466	36975	2857	3334	3031	2543	11762
TOPORS	3776	4114	3649	4811	3183	3585	3195	2983	4169
FLOT1	24344	24942	21463	32447	28968	31138	27549	26862	1830
DDX39A	15480	15635	12990	20354	2886	3046	2845	2654	1495
PSMD14	12936	14445	12335	17020	6318	7135	6608	6217	1715
SSX3	6	13	2	3	0	1	0	0	1513
OLIG2	170	199	158	239	5481	6134	5660	5562	2488
PRG4	552	587	483	698	156	167	144	149	5044
CTDSPL	6161	6595	5452	7677	4806	5118	4847	4405	4455
ANGPTL7	2	12	5	7	336	358	339	278	2238
KLRG1	171	172	147	221	290	302	270	278	1791
CDK7	2479	2836	2358	2988	916	959	942	879	1517
GDF11	3685	3709	3083	4549	3609	3999	3454	3413	4260
TRIB1	7120	7629	6516	9177	1854	1899	1788	1703	3633
GPA33	62	62	66	103	27	33	39	25	2793
ZNF443	734	802	671	894	425	484	439	365	2664
CD96	1107	1238	959	1357	20	21	22	29	4481
PLIN3	13760	13336	11482	17910	4658	4952	4535	4161	2340
MFSD10	8695	8803	7210	12080	5267	5679	5102	4771	2050
STX6	7897	8594	7084	9915	9279	10345	9582	8641	4536
COQ7	2415	2740	2333	3040	2063	2330	2158	2009	2753
NBR2	1173	1235	951	1300	509	597	510	457	1371
RCAN2	1591	1702	1480	1976	36383	39793	36628	34610	3318
MSLN	2126	2006	1593	2672	148	126	111	115	2193
LRRC23	1044	945	881	1244	2197	2436	2098	2013	1800
LRRC17	932	939	822	1136	239	255	254	210	2272
RASGRP2	468	529	369	604	2840	3106	2566	2580	2582
HNRNPR	30519	33591	29150	40120	14913	16901	14808	14786	2741
SLC35B1	6126	6457	5426	7981	3432	3554	3173	3094	1186
DCAF7	24529	25449	21938	31562	12762	14259	12874	11839	6354
AP3S2	6972	7231	6061	8676	10357	11080	10071	8976	6053
CDK8	2443	2487	2207	3107	1494	1734	1449	1399	1769
MRPS31	2666	2776	2437	3210	1817	1962	1807	1601	1339
CALCOCO2	11422	12592	10839	14515	6934	7740	7186	6647	3282
KCNMB2	140	143	122	163	521	560	571	564	2775
GPHN	3352	3669	3091	4118	6718	7289	6755	6354	4302
RABEPK	4133	4441	3663	5727	2363	2469	2159	2167	1664
TIMM17B	5811	5861	5006	7707	2724	2741	2538	2437	1100
SLC17A2	439	431	363	605	0	0	1	1	2377
HRSP12	2093	2616	2138	2915	3488	3880	3552	3555	1011
POP7	4562	4607	3860	6156	3202	3591	3129	3025	932
GLYAT	0	3	5	0	1	5	6	2	2476
CDK9	7357	7340	6286	9448	9054	9720	8527	8015	2472
SRRM1	17007	19527	16475	20944	11912	13043	12243	10457	3934
SPRY3	100	125	100	147	712	871	741	739	18076
SPRY1	2755	2837	2494	3392	885	893	896	789	2618
SPRY2	6475	6778	5871	8013	9039	9901	8981	8477	2111
STAM2	3459	3885	3489	4428	4579	4918	4543	4187	5701
HCG9	9	11	14	13	8	13	7	10	653
CNKSR1	1381	1273	1092	1681	805	839	712	695	2536
ABCC4	6945	7337	6147	8106	668	793	713	673	6252
CDKN1A	8483	8331	7186	10846	7067	7422	6696	6467	2290
DENND4A	4225	4505	3731	4996	6625	7154	6816	6084	7341
IGSF6	50	46	54	79	182	159	163	148	1028
SF3B4	7915	7972	6891	10523	2164	2390	2157	1976	1549
CDK2AP2	6021	6043	4978	8270	3772	4133	3752	3703	1378
IRX5	506	657	537	741	135	142	151	141	2064
RAMP2	678	776	683	1002	815	900	828	779	785
RAMP1	341	393	259	449	4459	4616	4123	3979	910
RAMP3	827	799	576	1058	1186	1275	1118	1137	1346
ZMPSTE24	8810	9757	8573	10847	5111	5881	5266	4878	3154
CDKN1B	11192	12091	10687	14457	23468	25729	23555	22707	2413
AKAP8	5797	6446	5068	7745	4018	4470	3946	3876	3531
FSTL3	7856	8213	7022	11143	1822	2003	1800	1807	2511
STUB1	4289	4518	3708	6192	6010	6548	5698	5806	1602
STAG1	5465	5859	4950	6738	4232	4724	4250	3978	5166
